run_id,sweep_id,name,val_score_best,lr,n_s,n_v,noH,seed,radius,dataset,features,splitter,sum_mode,dropout_p,invariant,graph_mode,train_frac,weight_decay,max_neighbors,n_conv_layers,target_column,distance_emb_dim
y71o9ids,fpavgbiz,colorful-sweep-30,0.937083711604554,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector,0.8,1e-05,50,3,HOMO,64
oovyb6kx,fpavgbiz,clean-sweep-31,1.152539833852266,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.0,True,energy,0.8,1e-05,25,3,HOMO,32
yldehkj5,fpavgbiz,polar-sweep-32,1.0537382851059398,0.0005,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector,0.8,1e-05,50,2,HOMO,16
l19h51f8,fpavgbiz,valiant-sweep-33,1.2397676130070727,5e-05,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.0,True,vector,0.8,1e-05,50,3,HOMO,16
mazpwnml,fpavgbiz,lemon-sweep-34,0.9823508595323353,0.001,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector,0.8,1e-05,50,3,HOMO,16
1zj6fj3r,fpavgbiz,scarlet-sweep-35,0.9565877469939916,0.001,32,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector,0.8,1e-05,50,2,HOMO,16
cthvdl2y,fpavgbiz,lively-sweep-36,1.0843063155175514,0.001,32,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector,0.8,1e-05,25,2,HOMO,16
tklrxcuc,fpavgbiz,sage-sweep-37,1.040359304480407,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.1,True,vector,0.8,1e-05,25,2,HOMO,32
bvay6jsj,fpavgbiz,misunderstood-sweep-38,1.1922641790445612,0.001,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.1,True,vector,0.8,1e-05,50,2,HOMO,32
0ma5lzdy,fpavgbiz,lyric-sweep-39,0.92543711129327,0.001,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector,0.8,1e-05,50,3,HOMO,64
vpd2sz5j,fpavgbiz,misunderstood-sweep-40,1.0106863911336237,0.001,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector,0.8,1e-05,25,2,HOMO,16
wpuzlgu4,fpavgbiz,wandering-sweep-41,0.9166775698158413,0.0005,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector,0.8,1e-05,50,3,HOMO,48
j7sapcg0,fpavgbiz,unique-sweep-42,1.0192031826555346,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.0,True,vector,0.8,0.0001,10,2,HOMO,32
fvpjtbu8,fpavgbiz,misty-sweep-43,1.0176237170069,0.001,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.0,True,vector,0.8,1e-05,10,2,HOMO,16
9gti7h68,fpavgbiz,sage-sweep-44,1.0681240629179922,0.001,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector,0.8,1e-05,50,2,HOMO,16
9cuji81l,fpavgbiz,magic-sweep-45,1.0841870550453163,0.0005,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector,0.8,1e-05,10,2,HOMO,16
36ho86xy,fpavgbiz,northern-sweep-46,0.9197195760397197,0.001,32,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector,0.8,1e-05,50,3,HOMO,48
ngc8k349,fpavgbiz,lively-sweep-47,0.9014393284273794,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector,0.8,1e-05,25,3,HOMO,32
7w81971m,fpavgbiz,eternal-sweep-48,0.922305149215576,0.001,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector,0.8,1e-05,50,3,HOMO,32
slwldken,fpavgbiz,lilac-sweep-49,1.1733636722630472,0.001,16,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector,0.8,1e-05,50,2,HOMO,32
qifspnfg,fpavgbiz,celestial-sweep-50,1.0095464146663793,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector,0.8,1e-05,25,3,HOMO,16
ct833flz,fpavgbiz,vital-sweep-51,0.9380648581865854,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector,0.8,1e-05,25,2,HOMO,32
m9tkea45,fpavgbiz,true-sweep-52,0.9300702812376104,0.001,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector,0.8,1e-05,25,2,HOMO,64
wvwa16v0,fpavgbiz,playful-sweep-53,0.9641871887913204,0.001,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector,0.8,0.0001,50,2,HOMO,64
i30ydm64,fpavgbiz,skilled-sweep-54,0.9444789282531452,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.0,True,vector,0.8,1e-05,25,3,HOMO,16
lj3uun3i,fpavgbiz,grateful-sweep-55,0.9524792071163376,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector,0.8,0.0001,50,3,HOMO,32
wczsnxzb,fpavgbiz,divine-sweep-56,0.9981195172121284,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.1,True,vector,0.8,1e-05,25,2,HOMO,64
q649mhdo,fpavgbiz,desert-sweep-57,1.0280138516624593,0.0005,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector,0.8,1e-05,50,3,HOMO,16
qjkbotar,fpavgbiz,deft-sweep-58,1.082845719140768,0.0005,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.0,True,vector,0.8,0.001,25,3,HOMO,64
6asd5jm0,fpavgbiz,wandering-sweep-59,1.005141963736198,0.0005,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.0,True,vector,0.8,1e-05,10,3,HOMO,64
hj8ivve9,fpavgbiz,lilac-sweep-60,0.963657038077836,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector,0.8,1e-05,50,3,HOMO,48
nj8sttcq,fpavgbiz,misty-sweep-61,1.1656736363819666,0.0001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,energy,0.8,1e-05,25,2,HOMO,16
kh5kj34u,fpavgbiz,earnest-sweep-62,0.948753561359349,0.001,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector,0.8,1e-05,50,3,HOMO,32
1lv62w7z,fpavgbiz,leafy-sweep-63,1.1199240785203206,0.0001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.0,True,vector,0.8,1e-05,10,2,HOMO,16
pcee3kp2,fpavgbiz,hardy-sweep-64,1.0853719166979985,0.001,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector,0.8,0.001,50,2,HOMO,64
awhy3rak,fpavgbiz,fancy-sweep-65,1.0164063545274886,0.001,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector,0.8,1e-05,50,2,HOMO,32
